stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit,temp_category,is_hot,is_cold
S042,2023-02-02,45.81908560655661,inch,16.014969486499638,c,Warm,False,False
S050,2023-05-30,48.34753103921467,mm,42.00386013123341,C,Hot,True,False
S146,2023-08-16,25.017780195064503,inch,12.85263487096444,Celsius,Cool,False,False
S230,2023-07-07,28.02706479692335,inch,13.444226283675253,Celsius,Cool,False,False
S211,2023-12-27,44.89340805023196,,11.038975470595576,Celsius,Cool,False,False
S306,2023-08-29,0.9875812537910588, INCH,44.13130646905756, celsius ,Hot,True,False
S030,2023-04-16,11.598765084334843,,37.63326442609227,C,Hot,True,False
S295,2023-02-03,41.88005740962561,inch,43.96642768395581,c,Hot,True,False
S116,2023-01-10,26.102921340531356,,28.08387524118528,Celsius,Hot,True,False
S216,2023-09-18,0.4985720656283887,MM,17.117410801307607,c,Warm,False,False
S132,2023-12-05,33.69963368453148, INCH,19.885915906291,C,Warm,False,False
S304,2023-06-11,24.851963645814184,MM,13.27492851348744,c,Cool,False,False
S081,2023-10-21,6.012099087846962, INCH,37.69392508027052, celsius ,Hot,True,False
S333,2023-01-24,3.667013242947087,inch,29.276123346589152,C,Hot,True,False
S393,2023-04-19,43.05016975008289, INCH,43.35063184754436, celsius ,Hot,True,False
S277,2023-05-29,44.57411162489328,inch,43.09870485488976,Celsius,Hot,True,False
S209,2023-12-17,29.057161006489725,MM,43.85750585607354, celsius ,Hot,True,False
S251,2023-11-07,41.485183284743286,inch,24.904615280292923,C,Warm,False,False
S284,2023-04-07,6.452016113919123,mm,11.70861071272605,c,Cool,False,False
S080,2023-11-09,33.155090534030805,MM,32.841460738790786, celsius ,Hot,True,False
S366,2023-09-22,13.312856296689096,mm,11.975330242062816,C,Cool,False,False
S308,2023-12-08,48.83101098470215,,19.043535197439773,c,Warm,False,False
S174,2023-07-15,32.42738271612829,MM,43.08489587956126,c,Hot,True,False
S238,2023-07-26,24.10341870620775,,27.998005608374253,Celsius,Hot,True,False
S166,2023-12-23,47.70349805016172,inch,28.75358908870536,C,Hot,True,False
S169,2023-06-01,47.75646840776718,mm,24.38839736634201, celsius ,Warm,False,False
S374,2023-05-02,31.863693763186795,mm,11.9008143264959,C,Cool,False,False
S349,2023-07-15,6.4297014601438445,MM,32.399568160244144,C,Hot,True,False
S067,2023-02-20,25.017780195064503,,21.532903779693413,C,Warm,False,False
S330,2023-09-29,28.73286279762573,,36.875168464212514,Celsius,Hot,True,False
S340,2023-05-15,41.41395386909497,MM,29.052617226120795, celsius ,Hot,True,False
S155,2023-01-16,25.017780195064503, INCH,38.31069415493583,Celsius,Hot,True,False
S160,2023-10-13,29.03405631232936,inch,10.592770278821016,Celsius,Cool,False,False
S168,2023-09-16,31.80873639133618,inch,12.151599160510782,c,Cool,False,False
S145,2023-05-09,17.408436316010107, INCH,28.297985647480097, celsius ,Hot,True,False
S274,2023-02-26,15.465137191204995,MM,25.581400424937527,C,Hot,True,False
S328,2023-04-22,11.428843207534817, INCH,44.7663906191528, celsius ,Hot,True,False
S247,2023-10-02,43.799029862259154, INCH,32.442931736695456,c,Hot,True,False
S303,2023-01-20,45.14238477980972,mm,21.649848856823127, celsius ,Warm,False,False
S144,2023-12-09,17.122469323922722,mm,18.16534603713133,Celsius,Warm,False,False
S183,2023-03-12,24.4152457231636,MM,26.23113872726136, celsius ,Hot,True,False
S351,2023-09-01,27.406631791289005,,11.896771911069902,c,Cool,False,False
S375,2023-04-22,12.97568108070804, INCH,21.63950015607748,Celsius,Warm,False,False
S165,2023-09-16,30.618955834192203,inch,37.52107259154866, celsius ,Hot,True,False
S180,2023-01-02,48.57902812298209,inch,22.00239064985269,Celsius,Warm,False,False
S117,2023-09-17,4.871968639291052, INCH,24.986239512199926,c,Warm,False,False
S266,2023-06-09,0.3323195980129423, INCH,18.813438066759726,c,Warm,False,False
S038,2023-12-24,27.202750373727092,mm,13.784658368390168,Celsius,Cool,False,False
S351,2023-02-20,15.75408902680704,inch,27.97645492614005, celsius ,Hot,True,False
S307,2023-12-11,11.186493283119908,MM,19.546680069892275, celsius ,Warm,False,False
S308,2023-08-10,25.017780195064503,MM,39.11530216691915, celsius ,Hot,True,False
S050,2023-08-19,23.727239552079364,inch,30.184159250517613,C,Hot,True,False
S249,2023-02-23,1.8570128166993216,mm,12.206166692552674, celsius ,Cool,False,False
S119,2023-06-15,27.867872727384647,inch,20.477632148702288,c,Warm,False,False
S191,2023-02-14,35.32782385445852,,41.492899296276,C,Hot,True,False
S188,2023-12-29,25.017780195064503,MM,42.1899658376195,c,Hot,True,False
S120,2023-01-02,31.93265672480625,mm,26.53847400283316,Celsius,Hot,True,False
S072,2023-06-08,19.01042333538844,inch,43.42463588900291, celsius ,Hot,True,False
S131,2023-07-04,15.925079953768522, INCH,34.18143023031739,Celsius,Hot,True,False
S269,2023-05-03,13.668427222171507,mm,10.462423190598834, celsius ,Cool,False,False
S393,2023-02-12,39.097372296017305,MM,41.2109568574082,C,Hot,True,False
S062,2023-08-26,25.017780195064503,,16.243369405521122,Celsius,Warm,False,False
S365,2023-10-30,46.630948818354206,,19.184777068587493, celsius ,Warm,False,False
S239,2023-11-24,45.819147893538,inch,42.581735081494,c,Hot,True,False
S381,2023-10-20,25.017780195064503, INCH,36.4064272192866,C,Hot,True,False
S255,2023-02-06,42.58899867869724,mm,38.46728504193207,Celsius,Hot,True,False
S095,2023-08-26,38.905138463496094,mm,15.905614022375875,Celsius,Warm,False,False
S057,2023-10-29,44.65316088417323,mm,23.62245521236506,c,Warm,False,False
S046,2023-09-20,28.011230685957617,,10.418639767786228,c,Cool,False,False
S138,2023-01-25,38.26377699827479,,30.128294857122924, celsius ,Hot,True,False
S093,2023-04-19,10.43517486254783,MM,21.57423856737474,Celsius,Warm,False,False
S232,2023-12-12,6.254437421209335,MM,41.12583534693355, celsius ,Hot,True,False
S049,2023-12-26,28.82040739482673,mm,42.12891260569724,C,Hot,True,False
S023,2023-08-29,30.90996297819745,mm,33.01228793528532,Celsius,Hot,True,False
S267,2023-01-05,27.51560936302361,MM,34.76269747703846,c,Hot,True,False
S329,2023-11-06,25.017780195064503,mm,24.9593687310184, celsius ,Warm,False,False
S088,2023-07-04,12.304465017775284,inch,42.24788194296065,c,Hot,True,False
S055,2023-09-02,39.9733395689386,,37.11104787019555,Celsius,Hot,True,False
S239,2023-12-14,39.978966122731,,34.648050686809235,c,Hot,True,False
S395,2023-06-09,37.80981811288201, INCH,33.79829123718015, celsius ,Hot,True,False
S156,2023-04-18,34.45720966464266,mm,37.3747817046844, celsius ,Hot,True,False
S217,2023-02-03,25.017780195064503,MM,21.919831304978423,c,Warm,False,False
S292,2023-08-09,35.09745084239221, INCH,42.25777059916631,c,Hot,True,False
S009,2023-04-26,8.111764199822801,inch,31.294838839416173,C,Hot,True,False
S233,2023-07-17,21.625739835017527,MM,37.14427914381218,Celsius,Hot,True,False
S114,2023-01-17,22.37316947730767,inch,39.039771905674655, celsius ,Hot,True,False
S063,2023-08-15,25.86957996479284,,42.40107673725655, celsius ,Hot,True,False
S275,2023-11-30,25.017780195064503,,31.08525998199621, celsius ,Hot,True,False
S124,2023-08-02,37.32300592808107,inch,17.52136327861944, celsius ,Warm,False,False
S086,2023-05-11,13.05981424065572, INCH,10.684260552492349,C,Cool,False,False
S047,2023-05-07,31.519728002074302,mm,44.31439623318378,c,Hot,True,False
S276,2023-12-03,3.86753989260743,,22.114585906341546,C,Warm,False,False
S037,2023-08-11,40.44911899388288, INCH,29.93123132849446,C,Hot,True,False
S203,2023-01-20,30.157491206420268,,27.19956264253168,c,Hot,True,False
S064,2023-05-24,39.036708480727015,inch,44.77625839178604,c,Hot,True,False
S202,2023-05-23,27.85536136225733,inch,22.945297070099485, celsius ,Warm,False,False
S110,2023-10-10,25.017780195064503,MM,13.049685822280344,Celsius,Cool,False,False
S046,2023-07-22,30.805808390605456,MM,43.85485768285726,C,Hot,True,False
S212,2023-06-28,17.49896681230935,MM,36.67281139707279,c,Hot,True,False
S028,2023-01-02,22.34775894654597,MM,21.41299771596877,c,Warm,False,False
S291,2023-02-11,46.772237971109206,mm,20.12646990184066,Celsius,Warm,False,False
S157,2023-01-19,25.017780195064503,inch,23.327195967322737,C,Warm,False,False
S265,2023-02-14,20.98066819204903,inch,28.507970284789323,Celsius,Hot,True,False
S022,2023-10-10,14.6723277944918,mm,35.845276645494046, celsius ,Hot,True,False
S256,2023-08-01,21.775673963127783,mm,31.133555962951863, celsius ,Hot,True,False
S191,2023-09-20,25.017780195064503,mm,28.73163019786089,Celsius,Hot,True,False
S186,2023-07-23,6.3324807396350105,inch,21.3550437402465,C,Warm,False,False
S183,2023-11-03,11.939666862059116,MM,26.48187863861416,C,Hot,True,False
S324,2023-05-12,15.566689360976104,MM,21.78868333582518,C,Warm,False,False
S285,2023-07-27,47.07770043313517,,25.231954853232267,Celsius,Hot,True,False
S188,2023-07-27,0.5237864724793762,inch,40.28767110126467,C,Hot,True,False
S390,2023-10-15,12.556735663850748,mm,28.017779778372223, celsius ,Hot,True,False
S054,2023-02-20,28.65096510497741,inch,35.63331889354609, celsius ,Hot,True,False
S220,2023-01-06,44.74009988094589,MM,12.579371135188731, celsius ,Cool,False,False
S046,2023-01-12,25.017780195064503,,27.67054762073692,c,Hot,True,False
S394,2023-02-02,47.765911741570456,inch,30.497952388220487,c,Hot,True,False
S260,2023-09-24,9.135300798097196,MM,18.412668099257736,c,Warm,False,False
S347,2023-12-10,21.371704437085786,,44.28444117173774,c,Hot,True,False
S061,2023-09-19,6.1523818076264005, INCH,27.112072596895526,c,Hot,True,False
S160,2023-07-05,18.136757076234893,MM,35.63016692583646, celsius ,Hot,True,False
S151,2023-12-04,31.96313569749564,mm,31.777186585794286,C,Hot,True,False
S003,2023-12-25,28.61243194673356,MM,25.51589525789389,C,Hot,True,False
S013,2023-12-24,12.81645950941579,mm,27.87752386604531, celsius ,Hot,True,False
S344,2023-03-16,27.524877266400555, INCH,17.15865887499143,Celsius,Warm,False,False
S083,2023-08-25,25.017780195064503, INCH,18.76730723973958,Celsius,Warm,False,False
S334,2023-06-07,14.04537783690601,,39.79340503924725,Celsius,Hot,True,False
S219,2023-09-02,28.96635743549721, INCH,34.22218139724109, celsius ,Hot,True,False
S297,2023-08-25,20.80208925585261,MM,37.25020228184138,C,Hot,True,False
S161,2023-07-22,6.416909568911788, INCH,42.40157923347131,c,Hot,True,False
S229,2023-10-06,25.017780195064503,,26.66231467491563,C,Hot,True,False
S234,2023-08-28,12.56103163685639,mm,20.72217058902284,C,Warm,False,False
S312,2023-02-15,20.617957348789467,mm,27.78624971912724,c,Hot,True,False
S145,2023-12-15,30.947064330801226, INCH,36.39781751131605, celsius ,Hot,True,False
S010,2023-09-25,16.206628224611652,MM,23.21514252704768,Celsius,Warm,False,False
S251,2023-06-15,45.31598558276357, INCH,39.7133119085271, celsius ,Hot,True,False
S227,2023-05-13,1.0819431966136106, INCH,30.27239202165095,c,Hot,True,False
S398,2023-03-23,33.77757273887998,,41.79592443884302,C,Hot,True,False
S249,2023-04-17,32.29436789702375,MM,24.434012103409508,c,Warm,False,False
S130,2023-09-16,41.41180114402516,MM,10.492057068366345,C,Cool,False,False
S235,2023-08-30,41.79251291836179,mm,38.76811094640424,Celsius,Hot,True,False
S001,2023-10-09,20.80116440169047,mm,35.547888020216035, celsius ,Hot,True,False
S027,2023-02-21,41.75116663119562,inch,21.595489171099523,c,Warm,False,False
S002,2023-08-08,11.782632336311922,,18.75578227304455,c,Warm,False,False
S250,2023-05-12,5.498555725019772,MM,30.254506553604955,Celsius,Hot,True,False
S222,2023-06-02,25.017780195064503,MM,24.039835946900403,Celsius,Warm,False,False
S138,2023-05-26,28.098434445998432, INCH,34.46451935198681,C,Hot,True,False
S141,2023-04-07,9.466118284157222,,14.799574288810923,Celsius,Cool,False,False
S070,2023-11-19,25.017780195064503,MM,29.718965906307925,Celsius,Hot,True,False
S049,2023-08-21,28.79420523548681,MM,21.253204529955006,c,Warm,False,False
S202,2023-12-15,12.603139056402846,mm,24.17566263017013,C,Warm,False,False
S202,2023-08-14,41.21487379839894,,42.97388630548527, celsius ,Hot,True,False
S057,2023-10-09,25.017780195064503,,43.450251894918296,Celsius,Hot,True,False
S092,2023-09-30,26.103853027196028,inch,13.261677837582326,Celsius,Cool,False,False
S292,2023-10-02,36.22846528636428,MM,34.981546019205496, celsius ,Hot,True,False
S394,2023-12-19,29.094249346055182,mm,39.048445187091005, celsius ,Hot,True,False
S148,2023-12-02,44.356849842364845,inch,26.143337587468377, celsius ,Hot,True,False
S203,2023-05-31,34.14759230775844,MM,11.75124709971574, celsius ,Cool,False,False
S378,2023-07-03,1.5727632106680156,,31.906703892258264,c,Hot,True,False
S348,2023-04-17,16.246341972777728, INCH,29.05540507665052,C,Hot,True,False
S056,2023-07-02,40.22484515773802, INCH,23.17445451088856,c,Warm,False,False
S185,2023-05-03,18.605822956606943,inch,32.251570626193114, celsius ,Hot,True,False
S037,2023-07-12,25.017780195064503,inch,37.91841350424245,Celsius,Hot,True,False
S358,2023-08-27,7.616969356961755,inch,39.30680643773805,C,Hot,True,False
S211,2023-11-26,33.035116345869575,MM,35.61388667673907,C,Hot,True,False
S023,2023-04-10,9.124201259796266,mm,19.122977175464506,Celsius,Warm,False,False
S284,2023-12-24,25.017780195064503,MM,17.956700324140783,C,Warm,False,False
S047,2023-12-28,25.017780195064503,inch,30.861243596656035, celsius ,Hot,True,False
S281,2023-05-23,7.4700827854072,inch,40.62120808394729, celsius ,Hot,True,False
S355,2023-04-23,25.017780195064503,,37.81659043272761, celsius ,Hot,True,False
S321,2023-05-23,5.34466941875632,,24.41596784284913,c,Warm,False,False
S133,2023-10-31,46.08230413038342,inch,37.57663137361118,C,Hot,True,False
S264,2023-03-16,25.017780195064503,mm,22.877044735625116,c,Warm,False,False
S295,2023-08-29,43.80459284120431,MM,11.279992379876155,C,Cool,False,False
S111,2023-01-20,21.516607849755943,inch,18.16861612696775, celsius ,Warm,False,False
S043,2023-06-13,44.61924386032525,inch,37.74469782239302,c,Hot,True,False
S389,2023-01-23,14.937072936241536,MM,21.5881732741724,Celsius,Warm,False,False
S247,2023-12-17,28.24679852718665,MM,20.7028024517982,Celsius,Warm,False,False
S364,2023-12-12,33.41732777700724,MM,21.31544480084746,Celsius,Warm,False,False
S349,2023-04-09,23.291300584142448,MM,32.748027617067166,C,Hot,True,False
S193,2023-07-04,25.017780195064503,mm,36.38982146256338,Celsius,Hot,True,False
S278,2023-12-11,25.46950420234124,,35.27757907842275,C,Hot,True,False
S056,2023-06-02,1.1511933640215355,,44.5484707458765, celsius ,Hot,True,False
S084,2023-11-07,40.35942012812285, INCH,12.934471013102268,C,Cool,False,False
S080,2023-06-28,14.612888086231562,,36.43662839260267,c,Hot,True,False
S066,2023-07-04,13.686565907262615,mm,44.45204808347122,C,Hot,True,False
S209,2023-05-02,43.62365242881949, INCH,37.27254622074332, celsius ,Hot,True,False
S010,2023-06-15,34.55920860062846,MM,37.39039166834765,Celsius,Hot,True,False
S199,2023-02-14,25.017780195064503,inch,42.397131603828136,Celsius,Hot,True,False
S059,2023-11-25,25.017780195064503,mm,37.93140184121391,c,Hot,True,False
S307,2023-10-08,36.477312672967855, INCH,26.00440457718732, celsius ,Hot,True,False
S379,2023-05-17,33.69049581021499,,18.401655042979705,C,Warm,False,False
S393,2023-02-18,19.03309013982756,inch,11.098545554385248, celsius ,Cool,False,False
S337,2023-01-23,25.1338897529534, INCH,27.223157607550103,c,Hot,True,False
S393,2023-12-06,37.74995707636549,mm,10.211292693590156,c,Cool,False,False
S009,2023-07-19,44.89862483621679,inch,18.248268655274263, celsius ,Warm,False,False
S392,2023-11-18,43.32914026240292, INCH,31.486688152076976,C,Hot,True,False
S153,2023-05-14,45.24339110398969,mm,13.88906408853411,c,Cool,False,False
S322,2023-09-06,49.146191685022885,inch,12.89658380481815,C,Cool,False,False
S152,2023-07-28,10.606493619473357,inch,32.04271698436527,C,Hot,True,False
S326,2023-12-25,37.38598532856999,mm,29.73692190084755, celsius ,Hot,True,False
S039,2023-02-20,3.62469626413135, INCH,41.149568574666674, celsius ,Hot,True,False
S176,2023-03-07,42.86650336283843, INCH,20.17057264313561, celsius ,Warm,False,False
S315,2023-04-15,31.89765181628708,,33.07255925489143,c,Hot,True,False
S248,2023-02-20,25.017780195064503,mm,31.53316764164994,C,Hot,True,False
S041,2023-07-22,20.753301443423965, INCH,18.330890703969136,Celsius,Warm,False,False
S184,2023-09-27,24.67449170791075,mm,15.31093742991186,C,Warm,False,False
S035,2023-09-08,2.993919371073539,,18.156488144050016,C,Warm,False,False
S337,2023-06-27,24.418249018793382,MM,40.45648775850935, celsius ,Hot,True,False
S070,2023-10-13,25.017780195064503,mm,26.630179392239537,Celsius,Hot,True,False
S283,2023-12-08,13.743021055496069, INCH,36.235911963711416, celsius ,Hot,True,False
S304,2023-12-16,3.90720932290688,mm,18.574857934389275, celsius ,Warm,False,False
S024,2023-10-05,38.99977183903627,inch,22.07748775217981,Celsius,Warm,False,False
S274,2023-11-28,12.27798011805974, INCH,23.02578431908693, celsius ,Warm,False,False
S054,2023-07-12,1.2199620140995848,inch,13.654606037516778,C,Cool,False,False
S371,2023-12-05,39.0189600289986,inch,17.986994814238916,Celsius,Warm,False,False
S120,2023-05-10,39.65610691099798,mm,27.05052668403229, celsius ,Hot,True,False
S225,2023-12-03,42.59397493580211,inch,21.281275618455865, celsius ,Warm,False,False
S255,2023-03-27,42.48708427655898, INCH,16.209992572774595,Celsius,Warm,False,False
S176,2023-10-02,12.088940335812598,inch,14.553659038345655,C,Cool,False,False
S054,2023-06-05,41.75419303161598,inch,21.225623536507992, celsius ,Warm,False,False
S146,2023-02-25,41.81693199395176,inch,39.82260218312075,C,Hot,True,False
S152,2023-06-08,12.298665933112307, INCH,29.83428996076023,C,Hot,True,False
S262,2023-06-01,8.93303924102784,MM,31.619934585604284, celsius ,Hot,True,False
S019,2023-11-17,47.74280626804288,mm,10.802164200566626,C,Cool,False,False
S342,2023-11-28,19.238021685779845,mm,16.802846375058166,C,Warm,False,False
S379,2023-03-07,2.433200887600051, INCH,27.817600521476876, celsius ,Hot,True,False
S197,2023-02-12,33.25303069843184, INCH,28.797280800382143, celsius ,Hot,True,False
